video,frame_idx,frame_time_sec,model,strategy,det_id,label,class_id,score,x1,y1,x2,y2,cx,cy,w,h,mask_area,mask_json
05080385_2_주간_크고빠른새.MP4,75,2.5,mdv5a,sahi,0,animal,0,0.3714,1549.0,708.0,1657.0,748.0,1603.0,728.0,108.0,40.0,,
05080385_2_주간_크고빠른새.MP4,75,2.5,mdv5a,sahi,1,animal,0,0.3208,514.0,546.0,1128.0,877.0,821.0,711.5,614.0,331.0,,
05080385_2_주간_크고빠른새.MP4,80,2.667,mdv5a,sahi,0,animal,0,0.4307,513.0,543.0,1122.0,877.0,817.5,710.0,609.0,334.0,,
05080385_2_주간_크고빠른새.MP4,80,2.667,mdv5a,sahi,1,animal,0,0.3575,1549.0,708.0,1658.0,748.0,1603.5,728.0,109.0,40.0,,
05080385_2_주간_크고빠른새.MP4,80,2.667,mdv5a,sahi,2,animal,0,0.2877,521.0,588.0,640.0,765.0,580.5,676.5,119.0,177.0,,
05080385_2_주간_크고빠른새.MP4,85,2.833,mdv5a,sahi,0,animal,0,0.4426,515.0,542.0,1124.0,877.0,819.5,709.5,609.0,335.0,,
05080385_2_주간_크고빠른새.MP4,85,2.833,mdv5a,sahi,1,animal,0,0.2577,521.0,589.0,640.0,766.0,580.5,677.5,119.0,177.0,,
05080385_2_주간_크고빠른새.MP4,85,2.833,mdv5a,sahi,2,animal,0,0.2314,1548.0,707.0,1657.0,748.0,1602.5,727.5,109.0,41.0,,
05080385_2_주간_크고빠른새.MP4,90,3.0,mdv5a,sahi,0,animal,0,0.2522,520.0,588.0,640.0,768.0,580.0,678.0,120.0,180.0,,
05080385_2_주간_크고빠른새.MP4,95,3.167,mdv5a,sahi,0,animal,0,0.2773,1548.0,707.0,1658.0,751.0,1603.0,729.0,110.0,44.0,,
05080385_2_주간_크고빠른새.MP4,95,3.167,mdv5a,sahi,1,animal,0,0.2711,519.0,591.0,640.0,766.0,579.5,678.5,121.0,175.0,,
05080385_2_주간_크고빠른새.MP4,100,3.333,mdv5a,sahi,0,animal,0,0.3353,1548.0,707.0,1657.0,751.0,1602.5,729.0,109.0,44.0,,
05080385_2_주간_크고빠른새.MP4,105,3.5,mdv5a,sahi,0,animal,0,0.4204,513.0,539.0,1116.0,887.0,814.5,713.0,603.0,348.0,,
05080385_2_주간_크고빠른새.MP4,110,3.667,mdv5a,sahi,0,animal,0,0.223,1548.0,707.0,1658.0,752.0,1603.0,729.5,110.0,45.0,,
05080385_2_주간_크고빠른새.MP4,110,3.667,mdv5a,sahi,1,animal,0,0.2202,515.0,521.0,1130.0,892.0,822.5,706.5,615.0,371.0,,
05080385_2_주간_크고빠른새.MP4,115,3.833,mdv5a,sahi,0,animal,0,0.3563,1548.0,707.0,1657.0,748.0,1602.5,727.5,109.0,41.0,,
05080385_2_주간_크고빠른새.MP4,115,3.833,mdv5a,sahi,1,animal,0,0.2209,513.0,542.0,900.0,874.0,706.5,708.0,387.0,332.0,,
05080385_2_주간_크고빠른새.MP4,120,4.0,mdv5a,sahi,0,animal,0,0.2042,1548.0,708.0,1658.0,751.0,1603.0,729.5,110.0,43.0,,
05080385_2_주간_크고빠른새.MP4,125,4.167,mdv5a,sahi,0,animal,0,0.3091,518.0,594.0,640.0,765.0,579.0,679.5,122.0,171.0,,
05080385_2_주간_크고빠른새.MP4,130,4.333,mdv5a,sahi,0,animal,0,0.2545,1878.0,74.0,1920.0,129.0,1899.0,101.5,42.0,55.0,,
05080385_2_주간_크고빠른새.MP4,135,4.5,mdv5a,sahi,0,animal,0,0.267,1548.0,708.0,1652.0,751.0,1600.0,729.5,104.0,43.0,,
05080385_2_주간_크고빠른새.MP4,140,4.667,mdv5a,sahi,0,animal,0,0.3397,519.0,593.0,640.0,765.0,579.5,679.0,121.0,172.0,,
05080385_2_주간_크고빠른새.MP4,140,4.667,mdv5a,sahi,1,animal,0,0.2727,1548.0,708.0,1655.0,751.0,1601.5,729.5,107.0,43.0,,
05080385_2_주간_크고빠른새.MP4,145,4.833,mdv5a,sahi,0,animal,0,0.2466,1548.0,708.0,1657.0,750.0,1602.5,729.0,109.0,42.0,,
05080385_2_주간_크고빠른새.MP4,145,4.833,mdv5a,sahi,1,animal,0,0.2257,519.0,593.0,640.0,766.0,579.5,679.5,121.0,173.0,,
05080385_2_주간_크고빠른새.MP4,155,5.167,mdv5a,sahi,0,animal,0,0.3628,1546.0,708.0,1657.0,752.0,1601.5,730.0,111.0,44.0,,
05080385_2_주간_크고빠른새.MP4,165,5.5,mdv5a,sahi,0,animal,0,0.4052,1547.0,707.0,1659.0,749.0,1603.0,728.0,112.0,42.0,,
05080385_2_주간_크고빠른새.MP4,170,5.667,mdv5a,sahi,0,animal,0,0.6165,1548.0,707.0,1658.0,751.0,1603.0,729.0,110.0,44.0,,
05080385_2_주간_크고빠른새.MP4,175,5.833,mdv5a,sahi,0,animal,0,0.3188,518.0,602.0,640.0,764.0,579.0,683.0,122.0,162.0,,
05080385_2_주간_크고빠른새.MP4,175,5.833,mdv5a,sahi,1,animal,0,0.2592,1547.0,706.0,1659.0,750.0,1603.0,728.0,112.0,44.0,,
05080385_2_주간_크고빠른새.MP4,185,6.167,mdv5a,sahi,0,animal,0,0.2525,512.0,548.0,791.0,869.0,651.5,708.5,279.0,321.0,,
05080385_2_주간_크고빠른새.MP4,185,6.167,mdv5a,sahi,1,animal,0,0.2467,658.0,550.0,791.0,627.0,724.5,588.5,133.0,77.0,,
05080385_2_주간_크고빠른새.MP4,185,6.167,mdv5a,sahi,2,animal,0,0.208,1546.0,707.0,1653.0,752.0,1599.5,729.5,107.0,45.0,,
05080385_2_주간_크고빠른새.MP4,190,6.333,mdv5a,sahi,0,animal,0,0.2357,1546.0,707.0,1654.0,752.0,1600.0,729.5,108.0,45.0,,
05080385_2_주간_크고빠른새.MP4,195,6.5,mdv5a,sahi,0,animal,0,0.2242,659.0,545.0,793.0,631.0,726.0,588.0,134.0,86.0,,
